Date,Close,High,Low,Open,Volume,Symbol
2024-11-22,228.62110900878906,229.46649702017746,226.82094518602503,226.82094518602503,38168300,AAPL
2024-11-25,231.60479736328125,231.982737654973,228.4918131754458,230.2024695182051,90152800,AAPL
2024-11-26,233.7829132080078,234.29015208323423,232.06231657216094,232.06231657216094,45986200,AAPL
2024-11-27,233.65359497070312,234.4094755286879,232.5396848968981,233.19610269434173,33498400,AAPL
2024-11-29,236.0405731201172,236.51796100091357,232.69882760276832,233.53426018813377,28481400,AAPL
2024-12-02,238.28829956054688,239.4817769036961,235.8715090788613,235.9809120539101,48137100,AAPL
2024-12-03,241.3316650390625,241.44106801091166,237.60203896586935,238.5070985351772,38861000,AAPL
2024-12-04,241.68971252441406,242.78374225546824,239.9392801306149,241.55047375645148,44383900,AAPL
2024-12-05,241.7195587158203,243.21140922639395,240.81451427308068,242.6644095132275,40033900,AAPL
2024-12-06,241.5206298828125,243.30091318780651,240.76476447856876,241.59025685240857,36870600,AAPL
2024-12-09,245.40940856933594,245.89675186527563,240.43657354260168,240.516140724136,44649200,AAPL
2024-12-10,246.42385864257812,246.86147053083658,244.00705305092782,245.54863486606115,36914800,AAPL
2024-12-11,245.1508026123047,249.43738355757404,244.92204129682997,246.61281718111218,45205800,AAPL
2024-12-12,246.6128387451172,247.3885997871069,244.34521203481492,245.54864477609476,32777500,AAPL
2024-12-13,246.7819061279297,247.9355922748061,244.90217516923994,246.47359279661413,33155300,AAPL
2024-12-16,249.6761016845703,250.01426601000418,246.30452004436617,246.64268436980004,51694800,AAPL
2024-12-17,252.1028289794922,252.45093348613432,248.42293425963442,248.72130738305802,51356400,AAPL
2024-12-18,246.70233154296875,252.89847930582897,246.39401822090946,250.79000225751088,56774100,AAPL
2024-12-19,248.43287658691406,250.6308762664829,245.7475488049507,246.15532490458142,60882300,AAPL
2024-12-20,253.1073760986328,253.61459983498276,244.35518295150268,246.69240643268387,147495300,AAPL
2024-12-23,253.88311767578125,254.26104280923545,252.07299848460428,253.38583418491564,40858800,AAPL
2024-12-24,256.7972412109375,256.80716624287646,253.90303208844082,254.101957652135,23234700,AAPL
2024-12-26,257.61273193359375,258.6868812844183,256.23029959445824,256.78725468311694,27237100,AAPL
2024-12-27,254.2013702392578,257.29448932345014,251.68511699924173,256.42919055718573,42355300,AAPL
2024-12-30,250.8297882080078,252.1227283114492,249.38766912858338,250.85962400320443,35557500,AAPL
2024-12-31,249.05946350097656,251.90392569582917,248.07483671879714,251.0684930674946,39480700,AAPL
2025-01-02,242.52517700195312,247.74665392379396,240.5062071395791,247.57756417344766,55740700,AAPL
2025-01-03,242.03782653808594,242.85336358935695,240.5758118291158,242.03782653808594,40244100,AAPL
2025-01-06,243.66891479492188,245.98625772407811,241.87869116125097,242.98266113735735,45045600,AAPL
2025-01-07,240.8940887451172,244.21593900697974,240.03876048613398,241.6598944370817,40856000,AAPL
2025-01-08,241.38140869140625,242.38593107741448,238.74581220273618,240.6056476428208,37628900,AAPL
2025-01-10,235.56320190429688,238.85521627248303,231.73411285331812,238.70602211575698,61710900,AAPL
2025-01-13,233.1265106201172,233.39504797306242,228.4719441071402,232.26124214226888,49630700,AAPL
2025-01-14,232.01258850097656,234.8371551382162,231.20699165927476,233.47460320476435,39435300,AAPL
2025-01-15,236.57763671875,237.66172623332486,233.15632396556444,233.36518970349533,39832000,AAPL
2025-01-16,227.0198516845703,236.7168796666606,226.79110553013876,236.06047699847062,71759100,AAPL
2025-01-17,228.7305145263672,231.0279618693864,227.2386640256131,230.85888730040747,68488300,AAPL
2025-01-21,221.43040466308594,223.20073277609362,218.18812158355374,222.78301644137267,98070400,AAPL
2025-01-22,222.6139373779297,222.9023551356524,218.59587812819439,218.59587812819439,64126500,AAPL
2025-01-23,222.44485473632812,225.7965406078772,221.09224303438072,223.51898889751178,60234800,AAPL
2025-01-24,221.5696258544922,224.4041477572621,220.2070739772995,223.55875977197638,54697900,AAPL
2025-01-27,228.61119079589844,230.8887427434636,222.76313147902692,222.8029226609303,94863400,AAPL
2025-01-28,236.96551513671875,238.88503723433337,229.55599442275542,229.5957855991,75707600,AAPL
2025-01-29,238.05955505371094,238.55683854812662,232.73861559310797,232.84801856891494,45486100,AAPL
2025-01-30,236.29916381835938,239.48177510143526,235.9212386876704,237.37329797187644,55658300,AAPL
2025-01-31,234.71780395507812,245.8470107317681,232.1717149504871,245.8470107317681,100959800,AAPL
2025-02-03,226.7711944580078,230.5704473180637,224.4737473364884,228.7404478557844,73063300,AAPL
2025-02-04,231.53518676757812,231.8633956790269,225.4185909783935,226.01533721300711,45067300,AAPL
2025-02-05,231.2069854736328,231.4058958330951,227.0298072213747,227.2883891710869,39620300,AAPL
2025-02-06,231.95289611816406,232.52974674745317,229.1780459389265,230.03337408912944,29925300,AAPL
2025-02-07,226.39328002929688,232.72866665415378,226.0252799376335,231.33627899238985,39707200,AAPL
2025-02-10,226.66209411621094,229.58933825388894,226.21404995469493,228.57377553913867,33115600,AAPL
2025-02-11,231.61053466796875,234.2092091135714,227.1400288616486,227.20971719471092,53718400,AAPL
2025-02-12,235.84210205078125,235.93172304376256,229.67896101319025,230.19670873650108,45243300,AAPL
2025-02-13,240.4818878173828,241.28837041996871,234.54775953627293,235.88194100703416,53614100,AAPL
2025-02-14,243.53854370117188,244.48441805735465,239.9442089936196,240.203075232316,40896200,AAPL
2025-02-18,243.4091339111328,244.1160443880909,240.79054182412452,243.09051524526637,48822500,AAPL
2025-02-19,243.807373046875,244.94242536854557,242.10480216065562,243.5982928571997,32204200,AAPL
2025-02-20,244.76321411132812,245.70908851524857,243.2298884862767,243.87707690453925,32316900,AAPL
2025-02-21,244.48443603515625,247.61080936192474,244.15586625078134,244.88269415360097,53197400,AAPL
2025-02-24,246.0277099609375,247.7800669312537,243.3593319822528,243.86711335623195,51326400,AAPL
2025-02-25,245.9679718017578,248.91513366913293,243.84722519384715,246.92381259977986,48013300,AAPL
2025-02-26,239.3169403076172,243.91688660847365,238.09228223905913,243.26971340939616,44433600,AAPL
2025-02-27,236.27024841308594,241.40786042901627,236.0312844149354,238.37109275336516,41153600,AAPL
2025-02-28,240.79052734375,241.03944246427386,229.2010399398617,235.92174819400608,56833400,AAPL
2025-03-03,236.99705505371094,242.97101773746803,235.0853888180174,240.74073286620586,47184000,AAPL
2025-03-04,234.9061737060547,239.02822274747484,233.6615980851158,236.6784633674393,53798100,AAPL
2025-03-05,234.7169952392578,235.5234777567522,228.23523611666363,234.3983766092207,47227600,AAPL
2025-03-06,234.30877685546875,236.82779659290307,232.14819548977783,233.42263965762712,45170400,AAPL
2025-03-07,238.03256225585938,240.32256924437755,233.74125275300776,234.08974000390756,46273600,AAPL
2025-03-10,226.49285888671875,235.13520040766255,223.24701094546666,234.51788053236876,72071200,AAPL
2025-03-11,219.8816680908203,224.85997074742775,216.5063794973434,222.83878108425105,76137400,AAPL
2025-03-12,216.0384063720703,220.78771110845915,213.9773970817033,219.18469713036333,62547500,AAPL
2025-03-13,208.7700958251953,215.89902897504837,207.51556900756947,215.01289169752292,61368300,AAPL
2025-03-14,212.56356811523438,213.0215634427817,208.67053186821337,210.33328309966757,60107600,AAPL
2025-03-17,213.0713348388672,214.28604179494317,209.05882446828872,212.3843267022667,48073400,AAPL
2025-03-18,211.7670135498047,214.21632963340127,210.57222410469132,213.23063555765447,42432400,AAPL
2025-03-19,214.30596923828125,217.8106832228152,212.8224296395377,213.29039128502816,54385400,AAPL
2025-03-20,213.17091369628906,216.5462020975973,211.29906714235267,213.0613904363763,48862900,AAPL
2025-03-21,217.32281494140625,217.89033350890864,210.36314278996363,210.64192650603025,94127800,AAPL
2025-03-24,219.7721405029297,220.5188858867363,217.63147647971348,220.04097309502072,44299500,AAPL
2025-03-25,222.77903747558594,223.12752472855482,219.1249652538438,219.81197343150768,34493600,AAPL
2025-03-26,220.56866455078125,224.04352508950674,219.51326687455483,222.5400680439697,34466100,AAPL
2025-03-27,222.87860107421875,224.0136533961419,219.6028696378956,220.4292696466093,37094800,AAPL
2025-03-28,216.9544219970703,222.8387793372666,216.73537546649092,220.7080664246457,39818600,AAPL
2025-03-31,221.1660614013672,224.6409066608951,215.29165561007284,216.0682695484103,65299300,AAPL
2025-04-01,222.22146606445312,222.70932997882656,217.95007407622174,218.85612876373423,36412700,AAPL
2025-04-02,222.91842651367188,224.21278818927524,220.06088576879955,220.3595869543347,35905900,AAPL
2025-04-03,202.3082733154297,206.58961679788308,200.37668938200366,204.64806653552571,103419000,AAPL
2025-04-04,187.5625457763672,199.01264249852213,186.52705026060866,193.04863012782926,125910900,AAPL
2025-04-07,180.6725616455078,193.30748067285785,173.86223225537526,176.43103817745248,160466300,AAPL
2025-04-08,171.67178344726562,189.5140179775097,168.47572171547168,185.88981432593783,120859500,AAPL
2025-04-09,197.98709106445312,199.7394480269994,171.14407803694525,171.20381523449285,184395900,AAPL
2025-04-10,189.5936737060547,193.93475416517637,182.20587449762067,188.24954112448538,121880000,AAPL
2025-04-11,197.2901153564453,198.67408279715283,185.2525839628914,185.2924188893916,87435900,AAPL
2025-04-14,201.6411590576172,212.01593914767514,200.28706023476008,210.52244846919626,101352900,AAPL
2025-04-15,201.2628173828125,202.62686743682656,198.93297540670014,200.98403365195668,51343900,AAPL
2025-04-16,193.42697143554688,199.82906121923162,191.5352073519423,197.49921927320653,59732400,AAPL
2025-04-17,196.12521362304688,197.96719174329118,193.5763250102755,196.34426016251078,52164700,AAPL
2025-04-21,192.32177734375,192.958999427942,188.98630873883343,192.43130060162235,46742500,AAPL
2025-04-22,198.87322998046875,200.7151927551101,195.11958571249494,195.26892870764283,52976400,AAPL
2025-04-23,203.71212768554688,207.0973670311424,201.9199358938783,205.1060461943045,52929200,AAPL
2025-04-24,207.4657745361328,207.92378505310097,202.0593452871763,204.00088023313933,47311000,AAPL
2025-04-25,208.371826171875,208.8397878176709,205.30519003897632,205.47445049920006,38222300,AAPL
2025-04-28,209.2281036376953,210.5822025692478,206.55974070372147,209.08871177088434,38743100,AAPL
2025-04-29,210.29345703125,211.31898611202763,207.46576971677675,207.78438836336602,36827600,AAPL
2025-04-30,211.57785034179688,212.65316547487808,205.7731479657814,208.39173986928208,52286500,AAPL
2025-05-01,212.39430236816406,213.62891164873253,207.99346964638974,208.1726964341785,57365700,AAPL
2025-05-02,204.45889282226562,206.0917754590827,201.2827333487594,205.19567188008233,101010600,AAPL
2025-05-05,198.02691650390625,203.21431440062256,197.34987465543003,202.21865389928206,69018500,AAPL
2025-05-06,197.64854431152344,199.77925700053618,196.165020010421,197.3498583398735,51216500,AAPL
2025-05-07,195.3983612060547,198.5745204381265,192.4113798882551,198.30568786560423,68536700,AAPL
2025-05-08,196.63299560546875,199.18188402861682,193.83517686729027,196.86199326420865,50478900,AAPL
2025-05-09,197.66848754882812,199.66975978270045,196.68277813613466,198.13644922219603,36453900,AAPL
2025-05-12,210.15049743652344,210.6290521628615,206.1227607044075,210.32995926202443,63775800,AAPL
2025-05-13,212.28399658203125,212.75257189298435,208.36592688565332,209.79158118866218,51909300,AAPL
2025-05-14,211.68580627441406,213.29092224655892,209.9411156617564,211.78549375335473,49325800,AAPL
2025-05-15,210.80848693847656,212.31391554357438,208.90427796298633,210.31000386923802,45029500,AAPL
2025-05-16,210.6190643310547,211.92510277199543,209.1335944967917,211.71573318604425,54737900,AAPL
2025-05-19,208.14659118652344,208.84446444770495,203.64029993754312,207.27923550566183,46140500,AAPL
2025-05-20,206.232421875,207.83753801206538,204.40797196423648,207.03996203611737,42496600,AAPL
2025-05-21,201.47689819335938,206.4118779017609,200.10109516487896,204.54755595275296,59211800,AAPL
2025-05-22,200.74911499023438,202.13489740214874,199.0941474443519,200.1010930441042,46742400,AAPL
2025-05-23,194.67758178710938,197.10020219746903,192.8730755135501,193.0824298832746,78432900,AAPL
2025-05-27,199.60260009765625,200.1309909415137,196.83102019804124,197.6983910952664,56288500,AAPL
2025-05-28,199.81195068359375,202.11494001836002,199.2935240345892,199.98143310081724,45339700,AAPL
2025-05-29,199.34336853027344,203.19165828241367,197.90773491315443,202.96236033905296,51396800,AAPL
2025-05-30,200.24066162109375,201.3472946799051,196.18300200128658,198.7651407343476,70819900,AAPL
2025-06-02,201.08807373046875,201.51677709467234,199.51286535414474,199.67238359256916,35423300,AAPL
2025-06-03,202.6533203125,203.1518034040851,200.35033086337637,200.73914706631285,46381600,AAPL
2025-06-04,202.20468139648438,205.6143037964219,201.48686455307688,202.29440469878628,43604000,AAPL
2025-06-05,200.0213165283203,204.12881205428334,199.54276184010462,202.8826044104843,55126100,AAPL
2025-06-06,203.3013458251953,205.07594444547604,201.43702389784912,202.38413874603313,46607700,AAPL
2025-06-09,200.8388214111328,205.3750202901374,199.41316716451473,203.76990423179717,72862600,AAPL
2025-06-10,202.0551300048828,203.73004106569937,199.96151019448254,199.99141796230995,54672600,AAPL
2025-06-11,198.1769256591797,203.8795731269679,197.80805305990708,202.88260699920767,60989900,AAPL
2025-06-12,198.5956573486328,199.07419684911244,196.7612432530472,198.47602627663701,43904600,AAPL
2025-06-13,195.85398864746094,199.76209396079906,195.1062640673262,199.12403626091725,51447300,AAPL
2025-06-16,197.81802368164062,198.08720880439395,195.96366601516638,196.701426450214,43020700,AAPL
2025-06-17,195.0464630126953,197.7881200100286,194.61777485692886,196.60172782081946,38856200,AAPL
2025-06-18,195.9835968017578,196.97059871241268,194.4781834746436,195.34553910938874,45394700,AAPL
2025-06-20,200.3902130126953,201.0880863339216,196.26277341287403,197.63859168364695,96813500,AAPL
2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775666,55814300,AAPL
2025-06-24,199.6923065185547,202.82277936444737,199.59260382672892,201.9753521214132,54064000,AAPL
2025-06-25,200.948486328125,203.052085424857,200.01133575244882,200.83881944772682,39525700,AAPL
2025-06-26,200.3902130126953,202.02523702778157,198.85489170599743,200.81890119127095,50799100,AAPL
2025-06-27,200.469970703125,202.6034778198992,199.39324535272064,201.27751091280393,73188600,AAPL
2025-06-30,204.5475311279297,206.76079706763053,198.65545787730727,201.39711462840114,91912800,AAPL
2025-07-01,207.18951416015625,209.55231908550664,205.51460310500556,206.04299395149746,78788900,AAPL
2025-07-02,211.7954864501953,212.69274987948137,207.5085290616707,208.2761972389462,67941800,AAPL
2025-07-03,212.90213012695312,213.9987837940836,211.16740350258758,211.5063683517463,34955800,AAPL
2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.03474730839852,50229000,AAPL
2025-07-08,209.3728485107422,210.78853856973336,207.81758380403343,209.46258702266434,42848900,AAPL
2025-07-09,210.4994354248047,210.6888614301138,206.59132988433592,208.8943192909964,48749400,AAPL
2025-07-10,211.7655792236328,212.83232507172787,209.39279496736208,209.87133445003573,44443600,AAPL
2025-07-11,210.5193634033203,211.48642172848318,209.22330444266433,209.93115706069412,39765800,AAPL
2025-07-14,207.98707580566406,210.27013683517245,206.91035052542594,209.29309904361602,38840100,AAPL
2025-07-15,208.4755859375,211.24715053377864,208.28615994072268,208.5852528191871,42296300,AAPL
2025-07-16,209.52239990234375,211.75559423754484,208.00700716596054,209.6619745482938,47490500,AAPL
2025-07-17,209.38284301757812,211.1574416148312,208.95413964633332,209.93117746335784,48068100,AAPL
2025-07-18,210.539306640625,211.1474566075158,209.06380098140497,210.23024956462245,48974600,AAPL
2025-07-21,211.83535766601562,215.12534891613055,210.98794558852114,211.45652088357517,51377400,AAPL
2025-07-22,213.74954223632812,214.29787667610697,211.5861274580158,212.49337032996837,46404100,AAPL
2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300,AAPL
2025-07-24,213.11148071289062,215.03563331063384,212.8821827557749,213.25105536667797,46022600,AAPL
2025-07-25,213.2311248779297,214.58699944946258,212.7525701732737,214.04862920984866,40268800,AAPL
2025-07-28,213.40060424804688,214.19818019857897,212.41360229785764,213.3806606658472,37858000,AAPL
2025-07-29,210.6290283203125,214.15828155569844,210.18039662608902,213.53018805628847,51411700,AAPL
2025-07-30,208.415771484375,211.74563469104578,207.0898047125579,211.25711581327238,45512500,AAPL
2025-07-31,206.9402618408203,209.2033639475293,206.5315020865265,207.85746883247032,80698400,AAPL
2025-08-01,201.76600646972656,212.93202387361222,200.88867142379772,210.23023901853355,104434500,AAPL
2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300,AAPL
2025-08-05,202.3043670654297,204.71702329589334,201.54667827641916,202.78290655256814,44155100,AAPL
2025-08-06,212.60302734375,214.72657006985978,204.96626313259566,205.00615029681612,108483100,AAPL
2025-08-07,219.36245727539062,220.1799768073744,215.92292715514498,218.2159523061407,90224800,AAPL
2025-08-08,228.65419006347656,230.29917810781973,218.58482597462978,220.16003429974123,113854000,AAPL
2025-08-11,226.74781799316406,229.12329528601256,224.3324234952035,227.4864157407103,61806100,AAPL
2025-08-12,229.21310424804688,230.36092560837628,226.63802588155738,227.57622481823222,55626200,AAPL
2025-08-13,232.88612365722656,234.55294488479396,229.99163136972763,230.6304284784954,69878500,AAPL
2025-08-14,232.33717346191406,234.67271834509882,230.41085227691244,233.61473725595164,51916300,AAPL
2025-08-15,231.1494140625,233.834298979768,228.9036945156081,233.5548328767578,56038700,AAPL
2025-08-18,230.45074462890625,232.67649791960375,229.6722297518056,231.2592012143754,37476200,AAPL
2025-08-19,230.1213836669922,232.42698672077375,228.9136940815642,230.84001516813981,39402600,AAPL
2025-08-20,225.5800323486328,230.0315543310328,225.3404986724704,229.54248102593337,42263900,AAPL
2025-08-21,224.47213745117188,226.08906587116957,223.3542730460458,225.8395414786139,30621200,AAPL
2025-08-22,227.3267059326172,228.65417758009713,224.98118568943215,225.73973438952316,42477800,AAPL
2025-08-25,226.7278594970703,228.86378779922748,225.79962078901826,226.0491451945495,30983100,AAPL
2025-08-26,228.87376403808594,229.0534295301293,224.26255788237486,226.43840339540802,54575100,AAPL
2025-08-27,230.05152893066406,230.46073738560713,227.82576024347395,228.17510050695543,31259500,AAPL
2025-08-28,232.11758422851562,232.9659733126178,228.90370861616245,230.3809040856524,38074700,AAPL
2025-08-29,231.69837951660156,232.9360260407387,230.92984008944924,232.0676707602769,39418400,AAPL
2025-09-02,229.28298950195312,230.4108447009183,226.53822101083426,228.81388239599917,44075600,AAPL
2025-09-03,238.01634216308594,238.395624134605,233.9141603097862,236.75874463665696,66427800,AAPL
2025-09-04,239.3238525390625,239.4436193831587,236.28964239378743,237.9963808412042,47549400,AAPL
2025-09-05,239.2340087890625,240.86091270031892,238.03629475202086,239.54341659874092,54870400,AAPL
2025-09-08,237.42745971679688,239.69313028194867,235.89038089866295,238.84475646782593,48999500,AAPL
2025-09-09,233.9041748046875,238.3257397896772,232.9160527142261,236.54912730927947,66313900,AAPL
2025-09-10,226.35855102539062,231.97784546194652,225.52015268533836,231.7482872752143,83440800,AAPL
2025-09-11,229.59239196777344,230.01159113632517,226.21881717306923,226.44839058875493,50208600,AAPL
2025-09-12,233.62472534179688,234.0638755168574,228.58432913969838,228.78394562468256,55824200,AAPL
2025-09-15,236.24969482421875,237.7368657054393,234.58287368836292,236.54912714503797,42699500,AAPL
2025-09-16,237.6969451904297,240.76111223381088,235.87043992435724,236.72878926810645,63421100,AAPL
2025-09-17,238.5353546142578,239.6432435766681,237.27774187166392,238.5153883976145,46508000,AAPL
2025-09-18,237.42745971679688,240.74113579799257,236.199788714976,239.5134800259323,44249600,AAPL
2025-09-19,245.032958984375,245.83144010441063,239.7530294205925,240.77107799962133,163741300,AAPL
2025-09-22,255.5928192138672,256.15178189089505,247.64797087114997,247.82763635806887,105517400,AAPL
2025-09-23,253.9459686279297,256.8504363399061,253.0975947938589,255.39322235208516,60275200,AAPL
2025-09-24,251.8300018310547,255.2534845023776,250.56241362070242,254.73446948849343,42303700,AAPL
2025-09-25,256.3813171386719,256.6807646844572,251.2311452680336,252.72829161839874,55202100,AAPL
2025-09-26,254.97401428222656,257.10994249251326,253.2972024297037,253.61660096533106,46076300,AAPL
2025-09-29,253.9459686279297,254.5148915782133,252.52867184357527,254.0757261912774,40127700,AAPL
2025-09-30,254.14559936523438,255.4331385813304,252.6284867333586,254.37515755125318,37704300,AAPL
2025-10-01,254.9640350341797,258.29769267334166,254.44502000530687,254.55481135314994,48713900,AAPL
2025-10-02,256.6408386230469,257.68882891050583,253.66649683440303,256.09186667190835,42630200,AAPL
2025-10-03,257.5291442871094,258.7468246365968,253.46689477740222,254.18552630266564,49155600,AAPL
2025-10-06,256.2016906738281,258.5771679771474,254.56481112131073,257.49920544747016,44664100,AAPL
2025-10-07,255.99208068847656,256.91031341337026,254.94405994391948,256.3214394907812,31955800,AAPL
2025-10-08,257.5690612792969,258.0281776413904,255.62275879770374,256.03198246417537,36496900,AAPL
2025-10-09,253.55670166015625,257.50917476461467,252.65841993311406,257.3195337882977,38322000,AAPL
2025-10-10,244.80340576171875,255.8922708493858,243.53581752909898,254.45500785015722,61999100,AAPL
2025-10-13,247.18885803222656,249.2149949644775,245.09284695690994,248.90558714178317,38142900,AAPL
2025-10-14,247.29864501953125,248.37659224814226,244.23447809703134,246.13087266264282,35478000,AAPL
2025-10-15,248.8656463623047,251.3409393203658,246.99920876557604,249.01537013681215,33893600,AAPL
2025-10-16,246.979248046875,248.56621957555782,244.66366953460536,247.7777291727393,39777000,AAPL
2025-10-17,251.81002807617188,252.89796599708643,246.79958926324147,247.5481624372989,49147000,AAPL
2025-10-20,261.7411193847656,263.87706298772724,255.14370850365398,255.4032084113237,90483000,AAPL
2025-10-21,262.2701110839844,264.7853366806196,261.33189684706855,261.38182000576944,46695900,AAPL
2025-10-22,257.9583435058594,262.349966966352,254.94406918261987,262.15033525743416,45015300,AAPL
2025-10-23,259.0861511230469,260.12418111371363,257.51916110368444,259.4454820834593,32754900,AAPL
2025-10-24,262.32000732421875,263.6275126875418,258.68691759501684,260.69310343226954,38253700,AAPL
2025-10-27,268.2986145019531,268.60802232244004,264.1465248140549,264.37609822840903,44888200,AAPL
2025-10-28,268.4882507324219,269.3765722048576,267.63986169210665,268.4782600095115,41534800,AAPL
2025-10-29,269.1869201660156,270.8936584399069,266.6018207191691,268.76770579477784,51086700,AAPL
2025-10-30,270.8836669921875,273.6184749716116,267.969239224885,271.4725408872279,69886500,AAPL
2025-10-31,269.85565185546875,276.79244258078194,268.647962249571,276.4630533049319,86167100,AAPL
2025-11-03,268.53814697265625,270.33474092754267,265.74348587775046,269.90556627002525,50194600,AAPL
2025-11-04,269.5262756347656,270.9734988318123,267.11086611942017,267.8195068636227,49274800,AAPL
2025-11-05,269.6260986328125,271.18312844251227,266.4221834255846,268.0989800730272,43683100,AAPL
2025-11-06,269.25677490234375,272.8798740142925,267.38037702601645,267.38037702601645,51204000,AAPL
2025-11-07,267.9592590332031,271.7719991063764,266.26248096015127,269.28671541495146,48227400,AAPL
2025-11-10,269.1781311035156,273.4741297822401,267.20997142836535,268.7085692371889,41312400,AAPL
2025-11-11,274.99267578125,275.65206242273547,269.5477586519058,269.55775905965567,46208300,AAPL
2025-11-12,273.21435546875,275.4722525277038,271.4460210796085,274.74292397164845,48398000,AAPL
2025-11-13,272.6948547363281,276.4413491841305,271.83564282199285,273.85374352181776,49602800,AAPL
2025-11-14,272.15533447265625,275.70200347225597,269.3479639093673,270.7965900477885,47431300,AAPL
2025-11-17,267.2099609375,270.2371271729127,265.48159771217263,268.5687054184609,45018300,AAPL
2025-11-18,267.19000244140625,270.4569347049811,265.0719890725528,269.7376065335732,45677300,AAPL
2025-11-19,268.3089294433594,271.9555110777923,265.2517925781922,265.2817633125939,40424500,AAPL
2025-11-20,266.0010986328125,275.17250947675234,265.67142054546326,270.5768036466949,45823600,AAPL
2025-11-21,271.2361755371094,273.0744516711978,265.4216397990326,265.70137680880595,59030800,AAPL
2025-11-24,275.6620788574219,276.7410558404627,270.64675212306133,270.64675212306133,65585800,AAPL
2025-11-25,276.7110900878906,280.1179060838009,274.9926967216935,275.012667049666,46914200,AAPL
2025-11-26,277.29052734375,279.26868736786383,276.3714044558947,276.70108254872224,33431400,AAPL
2025-11-28,278.5893249511719,278.73917862681736,275.73198274965245,277.0008150112318,20135600,AAPL
2025-12-01,282.8353576660156,283.1550658399818,275.88187257202503,277.75011957449965,46587700,AAPL
2025-12-02,285.9224548339844,287.1313151163589,282.36578537497866,282.7354345985028,53669500,AAPL
2025-12-03,283.8843688964844,288.35019153510143,283.0351573834178,285.9324708384744,43538700,AAPL
2025-12-04,280.4375915527344,284.46382276925783,278.32954829392816,283.83440686502166,43989100,AAPL
2025-12-05,278.5193786621094,280.8771882481053,277.79005013345267,280.27774306596746,47265800,AAPL
2025-12-08,277.6302185058594,279.4085531850005,275.8918244790692,277.86998437615557,38211800,AAPL
2025-12-09,276.9208679199219,279.7682096639769,276.6611317163261,277.8999627322321,32193300,AAPL
2025-12-10,278.5193786621094,279.48847306800184,276.1815698919154,277.490342786908,33038300,AAPL
2025-12-11,277.77008056640625,279.3286197507982,273.5540244422053,278.83908758708685,33248000,AAPL
2025-12-12,278.0198669433594,278.9589906850317,276.5612402656973,277.64021728323,39532900,AAPL
2025-12-15,273.8537292480469,279.8880911943856,272.5849275039148,279.8880911943856,50409100,AAPL
2025-12-16,274.353271484375,275.2424541197232,271.53593087885605,272.5649667835892,37648600,AAPL
2025-12-17,271.58587646484375,275.90184538512057,271.38608172110213,274.75292651919426,50138700,AAPL
2025-12-18,271.935546875,273.374203136776,266.7004552212896,273.35420232069225,51630700,AAPL
2025-12-19,273.4141845703125,274.34330788170604,269.64768928264715,271.8955859651445,144632000,AAPL
2025-12-22,270.7166748046875,273.62395794129594,270.25711338978425,272.6048920133635,36571800,AAPL
2025-12-23,272.1053771972656,272.2452609569047,269.30800689497966,270.5868091030317,29642000,AAPL
2025-12-24,273.55401611328125,275.17249671786806,271.9455359163183,272.085389177814,17910600,AAPL
2025-12-26,273.1444091796875,275.1125687682936,272.6049054553,273.9037084592662,21521800,AAPL
2025-12-29,273.50408935546875,274.10350406329195,272.0954038139857,272.4350823114352,23715200,AAPL
2025-12-30,272.82470703125,273.82377221524894,272.02546707967076,272.5549704076282,22139600,AAPL
2025-12-31,271.6058349609375,273.42414083736213,271.49595243002375,272.80472532736104,27293600,AAPL
2026-01-02,270.75665283203125,277.58025431004916,268.7485221479618,272.0054842546519,37838100,AAPL
2026-01-05,267.0101623535156,271.25618925068443,265.89121426121545,270.38700744645297,45647200,AAPL
2026-01-06,262.1147155761719,267.2998660934885,261.8749496989937,266.7503924619391,52352100,AAPL
2026-01-07,260.08660888671875,263.4334831315393,259.56710600115036,262.95395138764474,48309800,AAPL
2026-01-08,258.7978515625,259.0476178563403,255.46096229095477,256.7797203952787,50419300,AAPL
2026-01-09,259.1275329589844,259.9667440583015,255.98048371428257,258.8377955175017,39997000,AAPL
2026-01-12,260.0067138671875,261.05572011368304,256.5599267903311,258.9177364764393,45263800,AAPL
2026-01-13,260.8059387207031,261.56523797230057,258.148452318208,258.4781303943212,45730800,AAPL
2026-01-14,259.71697998046875,261.57525710051715,256.4700180914029,259.247418118488,40019400,AAPL
2026-01-15,257.9685974121094,260.7959687899761,256.8096782083212,260.40631875644857,39388600,AAPL
2026-01-16,255.29112243652344,258.6579671912775,254.69167723491495,257.6589020182799,72142800,AAPL
2026-01-20,246.46937561035156,254.55180921698133,243.19244305608962,252.49373739571587,80267500,AAPL
2026-01-21,247.41848754882812,251.3248360900433,244.9507953165175,248.46750904444812,54641700,AAPL
2026-01-22,248.1178436279297,250.76536025794266,247.9180183962477,248.96703988447874,39708300,AAPL
2026-01-23,247.80812072753906,249.17685039145397,244.45126111041233,247.08880782235642,41689000,AAPL
2026-01-26,255.17123413085938,256.32015295784896,249.5664780183616,251.24490015634893,55969200,AAPL
